,1,2,3,4,5,6,7,8,9,10,11,12
TXNDC5,0.0133928571428571,0.0208900999091735,0.0237825594563986,0.0177935943060498,0.025974025974026,0.0541516245487365,0.00229885057471264,0,0.00581395348837209,0,0,0
BLOC1S5,0.12797619047619,0.112624886466848,0.190260475651189,0.0160142348754448,0.212121212121212,0.451263537906137,0.096551724137931,0.0118577075098814,0.0116279069767442,0.0303030303030303,0.0192307692307692,0
EEF1E1,0.304315476190476,0.381471389645777,0.543601359003397,0.0871886120996441,0.329004329004329,0.71841155234657,0.0804597701149425,0.0316205533596838,0.0232558139534884,0.0909090909090909,0.153846153846154,0.103448275862069
AL359378.1,0.037202380952381,0.0381471389645777,0.0634201585503964,0,0.0757575757575758,0.120938628158845,0.00919540229885057,0.00395256916996047,0.00581395348837209,0,0,0
SLC35B3,0.20014880952381,0.317892824704814,0.22083805209513,0.128113879003559,0.428571428571429,0.355595667870036,0.262068965517241,0.0434782608695652,0.063953488372093,0.0606060606060606,0.0961538461538462,0
TFAP2A,0.0275297619047619,0.0499545867393279,0.0249150622876557,0.00889679715302491,0.038961038961039,0.0415162454873646,0.0252873563218391,0,0,0,0,0
AL138885.3,0.0178571428571429,0.0263396911898274,0.0328425821064553,0.00177935943060498,0.0281385281385281,0.0270758122743682,0.0160919540229885,0,0,0,0,0
TFAP2A-AS1,0.00744047619047619,0.0136239782016349,0.00113250283125708,0.00177935943060498,0.00649350649350649,0.0036101083032491,0,0,0,0,0,0
GCNT2,0.0736607142857143,0.104450499545867,0.0951302378255946,0.0106761565836299,0.0930735930735931,0.137184115523466,0.0919540229885057,0.0276679841897233,0.0348837209302326,0.0505050505050505,0.0576923076923077,0.0344827586206897
C6orf52,0.121279761904762,0.153496821071753,0.0781426953567384,0.00533807829181495,0.0974025974025974,0.0595667870036101,0.032183908045977,0,0.00581395348837209,0,0.0192307692307692,0
PAK1IP1,0.229166666666667,0.336966394187103,0.332955832389581,0.110320284697509,0.346320346320346,0.570397111913357,0.0528735632183908,0.0355731225296443,0.063953488372093,0.141414141414141,0.173076923076923,0
TMEM14C,2.2641369047619,4.28428701180745,1.75311438278596,1.42170818505338,2.55411255411255,1.92779783393502,1.24367816091954,1.53754940711462,1.40116279069767,1.13131313131313,1.80769230769231,1.13793103448276
AL024498.1,0.0104166666666667,0.0136239782016349,0.0135900339750849,0,0.0151515151515152,0.0234657039711191,0,0,0,0,0,0.0344827586206897
TMEM14B,1.71279761904762,2.95004541326067,1.95696489241223,0.654804270462633,1.83982683982684,2.17870036101083,1.14942528735632,1.38339920948617,0.965116279069767,0.98989898989899,0.788461538461538,0.793103448275862
MAK,0.0349702380952381,0.0472297910990009,0.00339750849377123,0.00177935943060498,0.0303030303030303,0.0144404332129964,0.0505747126436782,0.00395256916996047,0,0.0101010101010101,0.0192307692307692,0
ELOVL2,0.0476190476190476,0.0835603996366939,0.00906002265005663,0.0160142348754448,0.136363636363636,0.0180505415162455,0.0390804597701149,0,0.00581395348837209,0,0,0
SMIM13,0.0885416666666667,0.16802906448683,0.180067950169875,0.0444839857651246,0.188311688311688,0.270758122743682,0.0528735632183908,0.00790513833992095,0.0406976744186046,0.0202020202020202,0.0192307692307692,0
NEDD9,0.0290178571428571,0.0281562216167121,0.0351075877689694,0.580071174377224,0.0346320346320346,0.0776173285198556,0.0275862068965517,0.130434782608696,0.0872093023255814,0.585858585858586,0.884615384615385,0
TMEM170B,0.0438988095238095,0.075386012715713,0.0690826727066818,0,0.101731601731602,0.0794223826714801,0.0689655172413793,0.00395256916996047,0.0697674418604651,0.0101010101010101,0.0576923076923077,0
ADTRP,0.0892857142857143,0.143505903723887,0.124575311438279,0.00711743772241993,0.205627705627706,0.194945848375451,0.032183908045977,0.0474308300395257,0.0232558139534884,0,0,0
HIVEP1,0.0438988095238095,0.0644868301544051,0.106455266138165,0.0622775800711744,0.121212121212121,0.11913357400722,0.0827586206896552,0.0118577075098814,0.0290697674418605,0,0.134615384615385,0
EDN1,0.00148809523809524,0,0,0.00711743772241993,0.00216450216450216,0.0108303249097473,0,0.00395256916996047,0.00581395348837209,0.414141414141414,0.403846153846154,0
PHACTR1,0.0230654761904762,0.0399636693914623,0.0407701019252548,0.0106761565836299,0.0454545454545455,0.0541516245487365,0.0275862068965517,0.0513833992094862,0.366279069767442,0.0505050505050505,0.0192307692307692,0
AL008729.1,0.00446428571428571,0.00908265213442325,0.00226500566251416,0,0.00865800865800866,0.0072202166064982,0.00689655172413793,0,0,0,0,0
TBC1D7,0.212053571428571,0.4141689373297,0.310305775764439,0.0907473309608541,0.359307359307359,0.510830324909747,0.220689655172414,0.0711462450592885,0.0872093023255814,0.131313131313131,0.0576923076923077,0.0344827586206897
AL008729.2,0.00223214285714286,0,0.00339750849377123,0.00177935943060498,0.00216450216450216,0,0.00919540229885057,0,0,0,0,0
GFOD1,0.0193452380952381,0.0326975476839237,0.0770101925254813,0.00711743772241993,0.0995670995670996,0.144404332129964,0.0367816091954023,0.0395256916996047,0.00581395348837209,0.383838383838384,0.0384615384615385,0
SIRT5,0.107142857142857,0.163487738419619,0.144960362400906,0.0462633451957295,0.203463203463203,0.144404332129964,0.0781609195402299,0.0276679841897233,0.0116279069767442,0.0202020202020202,0.115384615384615,0
AL441883.1,0.0111607142857143,0.0299727520435967,0.0407701019252548,0.00889679715302491,0.0346320346320346,0.0848375451263538,0.00919540229885057,0,0.00581395348837209,0.0404040404040404,0.0192307692307692,0
NOL7,1.15252976190476,1.74568574023615,1.60475651189128,0.816725978647687,1.38095238095238,1.27436823104693,0.880459770114942,1.16205533596838,0.709302325581395,0.868686868686869,0.576923076923077,0.620689655172414
RANBP9,0.162946428571429,0.290644868301544,0.235560588901472,0.0800711743772242,0.313852813852814,0.259927797833935,0.163218390804598,0.0237154150197628,0.0581395348837209,0.141414141414141,0.0769230769230769,0
MCUR1,0.5625,0.910990009082652,0.408833522083805,0.238434163701068,1.04545454545455,0.615523465703971,0.271264367816092,0.24901185770751,0.273255813953488,0.161616161616162,0.288461538461538,0.137931034482759
RNF182,0.0133928571428571,0.0199818346957312,0.0917327293318233,0,0.0670995670995671,0.0992779783393502,0.00229885057471264,0,0,0,0,0.0689655172413793
CD83,0.037202380952381,0.0653950953678474,0.044167610419026,0.0640569395017794,0.0822510822510823,0.222021660649819,0.0252873563218391,0.470355731225296,0.627906976744186,0.171717171717172,0.153846153846154,0
AL109914.1,0,0,0.0124575311438279,0,0.00216450216450216,0.0126353790613718,0,0,0,0,0,0
AL136162.1,0.00446428571428571,0.0108991825613079,0.00566251415628539,0.00177935943060498,0.00649350649350649,0.0216606498194946,0.00459770114942529,0,0,0,0,0
JARID2,0.109375,0.139872842870118,0.194790486976217,0.0693950177935943,0.242424242424242,0.240072202166065,0.193103448275862,0.08300395256917,0.0872093023255814,0.0404040404040404,0.115384615384615,0.0344827586206897
JARID2-AS1,0.00892857142857143,0.00999091734786558,0.00679501698754247,0,0.012987012987013,0.0306859205776173,0.00229885057471264,0,0.0116279069767442,0,0,0
DTNBP1,0.0855654761904762,0.167120799273388,0.14722536806342,0.0836298932384342,0.16017316017316,0.207581227436823,0.0482758620689655,0.0355731225296443,0.0697674418604651,0.0505050505050505,0.153846153846154,0.0344827586206897
MYLIP,0.123511904761905,0.287920072661217,0.207248018120045,0.352313167259786,0.363636363636364,1.43862815884477,0.16551724137931,0.300395256916996,0.424418604651163,0.606060606060606,0.134615384615385,0
GMPR,0.0773809523809524,0.120799273387829,0.0328425821064553,0.0711743772241993,0.0627705627705628,0.0667870036101083,0.0229885057471264,0.00790513833992095,0.0348837209302326,0.0606060606060606,0.0769230769230769,0.517241379310345
ATXN1,0.0491071428571429,0.0808356039963669,0.122310305775764,0.156583629893238,0.151515151515152,0.124548736462094,0.114942528735632,0.130434782608696,0.13953488372093,0.101010101010101,0.134615384615385,0
AL137003.1,0.0171130952380952,0.0272479564032698,0.0226500566251416,0.0106761565836299,0.0346320346320346,0.055956678700361,0.0344827586206896,0.0316205533596838,0.00581395348837209,0,0.0384615384615385,0
AL137003.2,0.00520833333333333,0.0118074477747502,0.00679501698754247,0.00889679715302491,0.012987012987013,0.0180505415162455,0.00459770114942529,0,0.0116279069767442,0,0,0
STMND1,0.015625,0.036330608537693,0.072480181200453,0,0.101731601731602,0.129963898916967,0.00689655172413793,0,0,0,0,0.103448275862069
RBM24,0.00297619047619048,0.00272479564032698,0.00453001132502831,0.0338078291814947,0,0.0216606498194946,0.00459770114942529,0,0,0,0.0769230769230769,0
CAP2,0.0483630952380952,0.0871934604904632,0.110985277463194,0.128113879003559,0.127705627705628,0.106498194945848,0.0873563218390805,0.00395256916996047,0.00581395348837209,0.0101010101010101,0.0769230769230769,0
FAM8A1,0.188988095238095,0.28519527702089,0.284258210645527,0.104982206405694,0.268398268398268,0.413357400722022,0.259770114942529,0.0395256916996047,0.0232558139534884,0.0808080808080808,0.173076923076923,0
NUP153,0.209821428571429,0.282470481380563,0.272933182332956,0.0551601423487545,0.413419913419913,0.328519855595668,0.298850574712644,0.08300395256917,0.0523255813953488,0.101010101010101,0.0576923076923077,0.0689655172413793
AL138724.1,0.0111607142857143,0.0245231607629428,0.0226500566251416,0.0106761565836299,0.0281385281385281,0.0523465703971119,0,0.0276679841897233,0,0.0202020202020202,0.0192307692307692,0
KIF13A,0.0677083333333333,0.141689373297003,0.101925254813137,0.138790035587189,0.11038961038961,0.133574007220217,0.117241379310345,0.00790513833992095,0.0174418604651163,0.0606060606060606,0.0384615384615385,0
NHLRC1,0.0587797619047619,0.0762942779291553,0.0906002265005662,0.00177935943060498,0.0584415584415584,0.144404332129964,0.0344827586206896,0,0.0116279069767442,0,0.0192307692307692,0.0344827586206897
TPMT,0.266369047619048,0.326067211625795,0.261608154020385,0.0516014234875445,0.387445887445887,0.465703971119134,0.0827586206896552,0.0513833992094862,0.127906976744186,0.111111111111111,0.153846153846154,0
KDM1B,0.171875,0.224341507720254,0.209513023782559,0.0444839857651246,0.242424242424242,0.270758122743682,0.158620689655172,0.00790513833992095,0.0116279069767442,0,0.0769230769230769,0.0344827586206897
DEK,1.94122023809524,3.38510445049955,2.92638731596829,1.0729537366548,5.06926406926407,3.05234657039711,2.02988505747126,1.60079051383399,1.18604651162791,1.1010101010101,1.13461538461538,1.17241379310345
RNF144B,0.0290178571428571,0.0354223433242507,0.0396375990939977,0,0.0238095238095238,0.0667870036101083,0.0206896551724138,0,0.47093023255814,0.111111111111111,0.0769230769230769,0
AL022068.1,0.0446428571428571,0.072661217075386,0.103057757644394,0.00711743772241993,0.132034632034632,0.111913357400722,0.0551724137931034,0.00395256916996047,0,0.0101010101010101,0,0
ID4,1.19717261904762,5.18256130790191,2.13929784824462,1.1779359430605,2.13852813852814,2.15162454873646,2.04597701149425,0.885375494071146,0.593023255813954,0.515151515151515,0.173076923076923,0.689655172413793
MBOAT1,0.0342261904761905,0.0254314259763851,0.0124575311438279,0.0177935943060498,0.0281385281385281,0.0415162454873646,0.064367816091954,0.0197628458498024,0.0232558139534884,0.0101010101010101,0,0
E2F3,0.107886904761905,0.157129881925522,0.14722536806342,0.0266903914590747,0.272727272727273,0.254512635379061,0.11264367816092,0.0316205533596838,0.0348837209302326,0.0303030303030303,0.0192307692307692,0.0344827586206897
CDKAL1,0.328125,0.487738419618529,0.185730464326161,0.0266903914590747,0.255411255411255,0.263537906137184,0.351724137931034,0.0395256916996047,0.0348837209302326,0.0707070707070707,0.0384615384615385,0.103448275862069
LINC00581,0,0,0.0373725934314836,0,0.00649350649350649,0.00902527075812274,0,0,0,0,0,0
AL512380.1,0,0,0.0509626274065685,0,0.012987012987013,0.0324909747292419,0,0,0,0,0,0
SOX4,3.02752976190476,2.81471389645777,11.1913929784824,1.4288256227758,4.75974025974026,7.31407942238267,6.02988505747126,1.3596837944664,1.26744186046512,2.90909090909091,2.46153846153846,1.58620689655172
CASC15,0.00520833333333333,0.00544959128065395,0.132502831257078,0.0124555160142349,0.0541125541125541,0.155234657039711,0.00919540229885057,0,0.00581395348837209,0.0404040404040404,0.153846153846154,0
NBAT1,0,0,0.0101925254813137,0,0.00432900432900433,0.0216606498194946,0,0,0,0,0,0
HDGFL1,0,0,0.00792751981879955,0,0.00432900432900433,0.00541516245487365,0,0,0,0,0,0
NRSN1,0.107886904761905,0.149863760217984,0.0668176670441676,0.00355871886120996,0.136363636363636,0.133574007220217,0.114942528735632,0,0,0,0,0
DCDC2,0.0037202380952381,0.00908265213442325,0.00226500566251416,0,0.00216450216450216,0.01985559566787,0.00459770114942529,0,0,0,1.51923076923077,0
MRS2,0.226934523809524,0.365122615803815,0.250283125707814,0.0693950177935943,0.344155844155844,0.371841155234657,0.255172413793103,0.0237154150197628,0.0872093023255814,0.0303030303030303,0.0576923076923077,0.103448275862069
GPLD1,0.0141369047619048,0.0136239782016349,0.0260475651189128,0.00533807829181495,0.0367965367965368,0.0270758122743682,0.0252873563218391,0.00395256916996047,0,0,0,0
ALDH5A1,0.345238095238095,0.504995458673933,0.498301245753114,0.00533807829181495,0.837662337662338,0.489169675090253,0.395402298850575,0.00395256916996047,0.0116279069767442,0.0101010101010101,0.0961538461538462,0.0344827586206897
KIAA0319,0.0424107142857143,0.0617620345140781,0.0804077010192525,0.00355871886120996,0.0844155844155844,0.101083032490975,0.0597701149425287,0,0.00581395348837209,0,0.0192307692307692,0.0344827586206897
TDP2,0.292410714285714,0.454132606721163,0.357870894677237,0.128113879003559,0.448051948051948,0.496389891696751,0.275862068965517,0.130434782608696,0.284883720930233,0.0909090909090909,0.269230769230769,0
ACOT13,0.264136904761905,0.419618528610354,0.366930917327293,0.103202846975089,0.474025974025974,0.483754512635379,0.0896551724137931,0.0632411067193676,0.244186046511628,0.111111111111111,0.269230769230769,0
AL031775.1,0.000744047619047619,0.0072661217075386,0.00453001132502831,0.00711743772241993,0.0151515151515152,0.0072202166064982,0,0,0,0,0.0384615384615384,0
C6orf62,0.369047619047619,0.5858310626703,0.398640996602492,0.120996441281139,0.748917748917749,0.642599277978339,0.381609195402299,0.102766798418972,0.261627906976744,0.191919191919192,0.25,0.137931034482759
GMNN,0.370535714285714,0.592188919164396,0.317100792751982,0.108540925266904,0.87012987012987,0.590252707581227,0.151724137931034,0.0988142292490118,0.0465116279069767,0.131313131313131,0.365384615384615,0
RIPOR2,0.00892857142857143,0.0108991825613079,0.0849377123442809,0.0729537366548043,0.051948051948052,0.135379061371841,0.0229885057471264,0.363636363636364,0.0581395348837209,0.0202020202020202,0,0
CARMIL1,0.0178571428571429,0.0381471389645777,0.0124575311438279,0.0391459074733096,0.038961038961039,0.0487364620938628,0.0160919540229885,0.0118577075098814,0.00581395348837209,0,0.134615384615385,0
SCGN,0.412202380952381,0.650317892824705,0.113250283125708,0.0124555160142349,0.376623376623377,0.287003610108303,0.16551724137931,0.0118577075098814,0.0232558139534884,0,0.0769230769230769,0.0344827586206897
TRIM38,0.0639880952380952,0.0844686648501362,0.00906002265005663,0.126334519572954,0.0714285714285714,0.0252707581227437,0.0988505747126437,0.122529644268775,0.255813953488372,0.0808080808080808,0.0384615384615385,0
U91328.1,0.0803571428571429,0.0871934604904632,0.0407701019252548,0.00355871886120996,0.0714285714285714,0.0685920577617329,0.0850574712643678,0,0,0,0,0
HIST1H3A,0.00446428571428571,0.0108991825613079,0.0237825594563986,0.0124555160142349,0.0238095238095238,0.055956678700361,0.0114942528735632,0.0395256916996047,0.0116279069767442,0,0,0.0344827586206897
HIST1H4A,0.0163690476190476,0.0217983651226158,0.0203850509626274,0.00177935943060498,0.0411255411255411,0.0487364620938628,0.0459770114942529,0.0197628458498024,0.00581395348837209,0,0.0192307692307692,0
HIST1H4B,0.00967261904761905,0.0163487738419619,0.0260475651189128,0.00177935943060498,0.0346320346320346,0.0379061371841155,0.0206896551724138,0.00790513833992095,0.00581395348837209,0.0101010101010101,0,0
HIST1H3B,0.00595238095238095,0.00544959128065395,0.00792751981879955,0.00355871886120996,0.216450216450216,0.0252707581227437,0.00459770114942529,0.0197628458498024,0,0.0101010101010101,0,0.0344827586206897
HIST1H2AB,0,0.00272479564032698,0.00113250283125708,0.00355871886120996,0.00432900432900433,0.00902527075812274,0,0.0118577075098814,0.0116279069767442,0,0,0
HIST1H3C,0.00297619047619048,0.00544959128065395,0.00679501698754247,0,0.0844155844155844,0.0379061371841155,0,0.0118577075098814,0,0,0.0192307692307692,0
HIST1H1C,1.17261904761905,1.94096276112625,0.207248018120045,0.382562277580071,2.004329004329,0.332129963898917,0.491954022988506,0.897233201581028,0.465116279069767,0.222222222222222,2.21153846153846,0.379310344827586
HFE,0.0193452380952381,0.0181653042688465,0.00226500566251416,0.0142348754448399,0.012987012987013,0.00180505415162455,0.0344827586206896,0.00395256916996047,0.0116279069767442,0,0.0192307692307692,0
HIST1H4C,0.348958333333333,0.326975476839237,1.53793884484711,0.469750889679715,3.19047619047619,1.96570397111913,0.181609195402299,0.407114624505929,0.290697674418605,0.535353535353535,0.211538461538462,0.655172413793103
HIST1H2BC,0.101934523809524,0.129881925522253,0.0713476783691959,0.0338078291814947,0.220779220779221,0.149819494584838,0.0850574712643678,0.0592885375494071,0.0116279069767442,0.0303030303030303,0.173076923076923,0
HIST1H2AC,1.83705357142857,2.76475930971844,0.916194790486976,0.386120996441281,1.60822510822511,0.904332129963899,2.36781609195402,0.786561264822134,0.569767441860465,0.404040404040404,0.923076923076923,0.413793103448276
HIST1H1E,0.0974702380952381,0.119891008174387,0.19365798414496,0.0925266903914591,0.411255411255411,0.182310469314079,0.16551724137931,0.928853754940712,0.0697674418604651,0.0606060606060606,0.153846153846154,0
HIST1H2BD,0.242559523809524,0.295186194368756,0.194790486976217,0.0177935943060498,0.24025974025974,0.129963898916967,0.23448275862069,0.0434782608695652,0.0290697674418605,0.0202020202020202,0.134615384615385,0
AL353759.1,0.00744047619047619,0.00544959128065395,0.00226500566251416,0,0.0194805194805195,0.0144404332129964,0.00459770114942529,0,0,0,0,0
HIST1H2BE,0.00967261904761905,0.0108991825613079,0.0135900339750849,0.00177935943060498,0.0346320346320346,0.0234657039711191,0.0275862068965517,0.0118577075098814,0.00581395348837209,0,0.0192307692307692,0
HIST1H4D,0.015625,0.033605812897366,0.0271800679501699,0.00355871886120996,0.038961038961039,0.0306859205776173,0.0114942528735632,0.00790513833992095,0,0,0.0384615384615384,0
AL031777.3,0.0342261904761905,0.0263396911898274,0.0351075877689694,0,0.0974025974025974,0.120938628158845,0.0275862068965517,0.00790513833992095,0.00581395348837209,0,0,0
HIST1H2BF,0.0498511904761905,0.108083560399637,0.0951302378255946,0.00533807829181495,0.138528138528139,0.0866425992779783,0.131034482758621,0.0355731225296443,0.00581395348837209,0,0.0384615384615385,0
HIST1H4E,0.0200892857142857,0.0554041780199818,0.0486976217440544,0,0.0735930735930736,0.036101083032491,0.0436781609195402,0,0.0174418604651163,0,0,0
HIST1H2BG,0.0394345238095238,0.0617620345140781,0.0849377123442809,0.00711743772241993,0.0887445887445888,0.148014440433213,0.0574712643678161,0.0197628458498024,0.0232558139534884,0.0303030303030303,0,0
HIST1H2AE,0.0677083333333333,0.075386012715713,0.133635334088335,0.0195729537366548,0.112554112554113,0.11913357400722,0.0367816091954023,0.0395256916996047,0.0232558139534884,0.0202020202020202,0,0.0344827586206897
HIST1H4H,0.0327380952380952,0.0526793823796549,0.0328425821064553,0.0391459074733096,0.0757575757575758,0.0469314079422383,0.0114942528735632,0.0158102766798419,0.0116279069767442,0,0.0192307692307692,0
BTN3A2,0.155505952380952,0.223433242506812,0.14722536806342,0.181494661921708,0.294372294372294,0.162454873646209,0.188505747126437,0.296442687747036,0.0465116279069767,0.242424242424242,0.0961538461538462,0
BTN2A2,0.0163690476190476,0.0290644868301544,0.00679501698754247,0.0266903914590747,0.025974025974026,0.0342960288808664,0.0252873563218391,0.0592885375494071,0.00581395348837209,0.0404040404040404,0.0961538461538462,0
BTN3A1,0.100446428571429,0.120799273387829,0.0702151755379389,0.0533807829181495,0.106060606060606,0.0812274368231047,0.0804597701149425,0.0909090909090909,0.0465116279069767,0.0606060606060606,0.0192307692307692,0.0344827586206897
BTN3A3,0.0602678571428571,0.0744777475022707,0.0509626274065685,0.0569395017793594,0.0952380952380952,0.0685920577617329,0.0850574712643678,0.0632411067193676,0.0348837209302326,0.111111111111111,0.0192307692307692,0
BTN2A1,0.0989583333333333,0.120799273387829,0.10872027180068,0.131672597864769,0.218614718614719,0.144404332129964,0.0758620689655172,0.110671936758893,0.0755813953488372,0.191919191919192,0.173076923076923,0.0344827586206897
HMGN4,0.490327380952381,0.7811080835604,0.432616081540204,0.322064056939502,0.683982683982684,0.563176895306859,0.204597701149425,0.438735177865613,0.215116279069767,0.0303030303030303,0.269230769230769,0.206896551724138
ABT1,0.319940476190476,0.49591280653951,0.363533408833522,0.0943060498220641,0.357142857142857,0.377256317689531,0.103448275862069,0.0988142292490118,0.0523255813953488,0.121212121212121,0.115384615384615,0
ZNF322,0.17485119047619,0.266121707538601,0.253680634201585,0.149466192170818,0.272727272727273,0.315884476534296,0.101149425287356,0.0553359683794466,0,0.0505050505050505,0.115384615384615,0
AL513548.1,0.0141369047619048,0.0190735694822888,0.0181200453001133,0.0106761565836299,0.025974025974026,0.0234657039711191,0.00689655172413793,0,0,0,0,0
LINC00240,0.0349702380952381,0.0608537693006358,0.0249150622876557,0,0.038961038961039,0.0487364620938628,0.0229885057471264,0,0,0,0,0
HIST1H2BJ,0,0,0,0.0302491103202847,0.00216450216450216,0,0,0.0632411067193676,0.0406976744186047,0.0202020202020202,0.0192307692307692,0
HIST1H2BK,0.910714285714286,1.64850136239782,0.784824462061155,0.154804270462633,1.01082251082251,1.28519855595668,0.15632183908046,0.557312252964427,0.337209302325581,0.161616161616162,0.384615384615385,0.137931034482759
HIST1H2AH,0.00595238095238095,0.00272479564032698,0.0124575311438279,0,0.025974025974026,0.0252707581227437,0.00919540229885057,0.0395256916996048,0,0.0202020202020202,0.0384615384615385,0
ZNF391,0.00595238095238095,0.0127157129881926,0.014722536806342,0.00533807829181495,0.0108225108225108,0.01985559566787,0.00229885057471264,0,0,0,0,0
ZNF184,0.0424107142857143,0.0908265213442325,0.0702151755379389,0.0160142348754448,0.175324675324675,0.0974729241877256,0.0436781609195402,0.0632411067193676,0.0116279069767442,0.0101010101010101,0.0192307692307692,0
AL009179.1,0.0171130952380952,0.0245231607629428,0.0260475651189128,0,0.0324675324675325,0.0433212996389892,0.0206896551724138,0.0355731225296443,0.00581395348837209,0,0.0384615384615385,0.0344827586206897
HIST1H2BL,0.0037202380952381,0.00181653042688465,0.00453001132502831,0,0.00649350649350649,0.00722021660649819,0.00689655172413793,0.0118577075098814,0.00581395348837209,0,0.0192307692307692,0
HIST1H2AI,0.00297619047619048,0.00544959128065395,0.00679501698754247,0.00177935943060498,0.0303030303030303,0.01985559566787,0.00459770114942529,0.118577075098814,0.0116279069767442,0.0101010101010101,0,0
HIST1H3H,0.0290178571428571,0.033605812897366,0.0260475651189128,0.0213523131672598,0.0844155844155844,0.0974729241877256,0.00689655172413793,0.08300395256917,0.0872093023255814,0,0.0192307692307692,0.0344827586206897
HIST1H4J,0.00967261904761905,0.00272479564032698,0.00679501698754247,0.00889679715302491,0.00865800865800866,0.0126353790613718,0.00459770114942529,0,0,0,0.0384615384615385,0
HIST1H2BN,0.171875,0.193460490463215,0.266138165345413,0.0231316725978648,0.46969696969697,0.536101083032491,0.218390804597701,0.158102766798419,0.0755813953488372,0.0202020202020202,0.0192307692307692,0
HIST1H2AK,0.0587797619047619,0.0672116257947321,0.0736126840317101,0,0.0822510822510823,0.0812274368231047,0.0666666666666667,0.0158102766798419,0.00581395348837209,0.0101010101010101,0,0
HIST1H2AL,0.0037202380952381,0.00544959128065395,0.0113250283125708,0.00533807829181495,0.0411255411255411,0.0306859205776173,0.00459770114942529,0.0276679841897233,0.0290697674418605,0.0101010101010101,0.0192307692307692,0
HIST1H1B,0.0037202380952381,0.00635785649409628,0.00339750849377123,0,0.0865800865800866,0.0108303249097473,0,0.391304347826087,0.0581395348837209,0,0,0.0344827586206897
HIST1H3I,0,0,0.00113250283125708,0,0.00216450216450216,0.0036101083032491,0,0,0,0,0,0
HIST1H3J,0,0,0.0181200453001133,0,0.0151515151515152,0.01985559566787,0,0,0,0,0,0
HIST1H2AM,0.0186011904761905,0.0172570390554042,0.0226500566251416,0,0.0411255411255411,0.0487364620938628,0.00689655172413793,0.00790513833992095,0,0.0303030303030303,0,0
HIST1H2BO,0.0290178571428571,0.041780199818347,0.00906002265005663,0.00533807829181495,0.183982683982684,0.0469314079422383,0.0114942528735632,0,0,0,0,0
AL121944.1,0.0260416666666667,0.0254314259763851,0.0486976217440544,0.00711743772241993,0.051948051948052,0.102888086642599,0.0275862068965517,0.0197628458498024,0.0116279069767442,0.0101010101010101,0.0192307692307692,0.0344827586206897
ZNF165,0.0178571428571429,0.0445049954586739,0.0226500566251416,0.00355871886120996,0.051948051948052,0.0379061371841155,0.0137931034482759,0.00790513833992095,0,0,0.0192307692307692,0
ZSCAN16-AS1,0.610863095238095,0.69936421435059,0.646659116647792,0.0836298932384342,0.753246753246753,0.745487364620939,0.23448275862069,0.075098814229249,0.133720930232558,0.0707070707070707,0.153846153846154,0
ZSCAN16,0.046875,0.0762942779291553,0.0962627406568516,0.0160142348754448,0.151515151515152,0.104693140794224,0.0620689655172414,0.0434782608695652,0,0.0808080808080808,0.0384615384615385,0
AL358933.1,0,0,0.00339750849377123,0,0,0.00180505415162455,0,0.00790513833992095,0,0,0,0
ZKSCAN8,0.0922619047619048,0.124432334241599,0.169875424688562,0.0498220640569395,0.17965367965368,0.166064981949458,0.149425287356322,0.0197628458498024,0.0174418604651163,0.0707070707070707,0.0384615384615385,0
ZSCAN9,0.141369047619048,0.169845594913715,0.167610419026048,0.0266903914590747,0.145021645021645,0.160649819494585,0.096551724137931,0.0434782608695652,0.0174418604651163,0.111111111111111,0.0961538461538462,0
ZKSCAN4,0.040922619047619,0.0508628519527702,0.0464326160815402,0.0231316725978648,0.0346320346320346,0.0487364620938628,0.0183908045977011,0.00395256916996047,0.00581395348837209,0,0.0192307692307692,0
NKAPL,0,0,0.00339750849377123,0.0391459074733096,0.00432900432900433,0.0180505415162455,0,0.00790513833992095,0.0290697674418605,0.0101010101010101,0,0
ZSCAN26,0.0907738095238095,0.147138964577657,0.107587768969422,0.0622775800711744,0.125541125541126,0.102888086642599,0.0827586206896552,0.0355731225296443,0.0232558139534884,0.0404040404040404,0,0.0344827586206897
PGBD1,0.0290178571428571,0.0472297910990009,0.0464326160815402,0.0355871886120996,0.0757575757575758,0.131768953068592,0.0390804597701149,0.00790513833992095,0,0.0505050505050505,0.0192307692307692,0
ZSCAN31,0.0193452380952381,0.0299727520435967,0.0770101925254813,0.00355871886120996,0.0692640692640693,0.115523465703971,0.0160919540229885,0,0.0116279069767442,0,0,0
ZKSCAN3,0.0267857142857143,0.0272479564032698,0.0339750849377123,0.00889679715302491,0.0584415584415584,0.0541516245487365,0.0114942528735632,0,0,0,0.0192307692307692,0
ZSCAN12,0.0342261904761905,0.0644868301544051,0.0758776896942242,0.0106761565836299,0.136363636363636,0.0938628158844765,0.0252873563218391,0.0118577075098814,0,0.0303030303030303,0.0384615384615385,0
LINC01623,0,0,0.00113250283125708,0,0.00432900432900433,0.00541516245487365,0,0,0,0,0,0
HCG14,0.00744047619047619,0.00999091734786558,0.00906002265005663,0.00177935943060498,0.0108225108225108,0.0180505415162455,0.00919540229885057,0,0,0,0,0
TRIM27,0.302083333333333,0.472297910990009,0.486976217440544,0.110320284697509,0.452380952380952,0.583032490974729,0.285057471264368,0.0671936758893281,0.0290697674418605,0.0909090909090909,0.115384615384615,0
