,SCAF1355_6,SCAF1356_16,SCAF1357_6PDC,SCAF1358_16PDC
MTRNR2L10,0.00182982616651418,0.00155925155925156,0.00198807157057654,0.00079428117553614
PAGE5,0.0411710887465691,0,0.025844930417495,0
MAGEH1,0.0329368709972553,0.0187110187110187,0.0337972166998012,0.0214455917394758
USP51,0.0182982616651418,0.00883575883575884,0.0099403578528827,0.0174741858617951
RRAGB,0.165599268069533,0.154885654885655,0.194831013916501,0.203335980937252
UBQLN2,0.217749313815188,0.150727650727651,0.272365805168986,0.203335980937252
NBDY,0.472095150960659,0.507276507276507,0.479125248508946,0.579030976965846
SPIN3,0.0750228728270814,0.0613305613305613,0.0636182902584493,0.0595710881652105
SPIN2B,0.0878316559926807,0.0374220374220374,0.0894632206759443,0.0579825258141382
AL022157.1,0.0558096980786825,0.0654885654885655,0.0715705765407555,0.04527402700556
SPIN2A,0.00914913083257091,0.00571725571725572,0.00596421471172962,0.00476568705321684
FAAH2,0.0292772186642269,0.0888773388773389,0.047713717693837,0.0873709293089754
ZXDB,0.0521500457456542,0.0462577962577963,0.0636182902584493,0.0587768069896743
ZXDA,0.0384263494967978,0.014033264033264,0.0238568588469185,0.0309769658459095
SPIN4,0.113449222323879,0.107588357588358,0.129224652087475,0.145353455123114
ARHGEF9,0.151875571820677,0.123700623700624,0.153081510934394,0.0945194598888006
AMER1,0.0137236962488564,0.00623700623700624,0.0139165009940358,0.0079428117553614
ZC4H2,0.0356816102470265,0.0431392931392931,0.0337972166998012,0.0595710881652105
ZC3H12B,0.00274473924977127,0.00155925155925156,0.0099403578528827,0.0039714058776807
LAS1L,0.117108874656908,0.091995841995842,0.153081510934394,0.138999205718824
MSN,0.30192131747484,0.286382536382536,0.333996023856859,0.30659253375695
EDA2R,0.0219579139981702,0.012993762993763,0.0218687872763419,0.00873709293089754
AR,0,0.00467775467775468,0,0
OPHN1,0.00365965233302836,0.0311850311850312,0.00198807157057654,0.0238284352660842
YIPF6,0.208600182982617,0.25,0.204771371769384,0.343923749007149
STARD8,0,0.00051975051975052,0,0.00317712470214456
EFNB1,0.0283623055809698,0.0202702702702703,0.047713717693837,0.0182684670373312
PJA1,0.297346752058554,0.1502079002079,0.369781312127237,0.193010325655282
LINC00269,0.00548947849954254,0.00103950103950104,0.00198807157057654,0.00079428117553614
