,SCAF1355_6,SCAF1356_16,SCAF1357_6PDC,SCAF1358_16PDC
KLHDC8A,0.257586972612879,0.171977302487997,0.360890302066773,0.231044776119403
LEMD1-AS1,0.0192450037009623,0.0100392841553907,0.0158982511923688,0.00895522388059702
LEMD1,0.106587712805329,0.207769532955041,0.158982511923688,0.337313432835821
AC098936.1,0.00814211695040711,0,0.0095389507154213,0.00477611940298507
CDK18,0.168763878608438,0.19511130510694,0.220985691573927,0.292537313432836
MFSD4A,0.0392301998519615,0.0274989087734614,0.0524642289348172,0.0453731343283582
ELK4,0.102146558105107,0.0855521606285465,0.104928457869634,0.093134328358209
SLC45A3,0.0111028867505551,0.00960279353993889,0.00794912559618442,0.0137313432835821
NUCKS1,3.17764618800888,3.0117852466172,4.879173290938,3.87522388059701
RAB29,0.0547742413027387,0.0501964207769533,0.0890302066772655,0.0776119402985075
SLC41A1,0.0858623242042931,0.123963334788302,0.120826709062003,0.157611940298507
FAM72A,0.00888230940044412,0.00785683107813182,0.00794912559618442,0.00955223880597015
SRGAP2,0.0829015544041451,0.035792230467045,0.125596184419714,0.0764179104477612
IKBKE,0.0177646188008882,0.0235704932343955,0.0190779014308426,0.0352238805970149
RASSF5,0.178386380458919,0.0886075949367089,0.206677265500795,0.149850746268657
EIF2D,0.102886750555144,0.115670013094718,0.139904610492846,0.12955223880597
AL591846.2,0.00444115470022206,0.00742034046268005,0.0095389507154213,0.00597014925373134
DYRK3,0.0651369356032568,0.0414666084679179,0.0810810810810811,0.0513432835820896
MAPKAPK2,0.0710584752035529,0.0868616324749018,0.104928457869634,0.117014925373134
FCMR,0.0518134715025907,0.0659100829332169,0.0985691573926868,0.0961194029850746
C1orf116,0.0148038490007402,0.0222610213880402,0.0127186009538951,0.0328358208955224
PFKFB2,0.0074019245003701,0.00305543430816237,0.0127186009538951,0.0107462686567164
YOD1,0.0518134715025907,0.035792230467045,0.0715421303656598,0.0495522388059702
CD55,0.190969652109548,0.127455259711916,0.356120826709062,0.226268656716418
CR1L,0.00370096225018505,0,0,0
CD46,0.838638045891932,1.02095154954168,1.28775834658188,1.65253731343284
MIR29B2CHG,0.076239822353812,0.0851156700130947,0.130365659777424,0.0585074626865672
CD34,0.0303478904515174,0.0126582278481013,0.0699523052464229,0.0167164179104478
PLXNA2,0.0436713545521836,0.14578786556089,0.0699523052464229,0.152238805970149
G0S2,0.129533678756477,0.183762549105194,0.389507154213037,0.268059701492537
TRAF3IP3,0.00814211695040711,0.011348756001746,0.0238473767885533,0.0405970149253731
C1orf74,0.0384900074019245,0.0135312090790048,0.0556438791732909,0.0304477611940299
IRF6,0.0199851961509993,0.0650371017023134,0.0302066772655008,0.118208955223881
UTP25,0.142116950407106,0.111741597555653,0.178060413354531,0.152835820895522
SYT14,0.189489267209474,0.080750763858577,0.241653418124006,0.106865671641791
SERTAD4-AS1,0.0495928941524796,0.00305543430816237,0.0747217806041336,0.0125373134328358
SERTAD4,0.0251665433012583,0.00261894369271061,0.0349761526232114,0.00716417910447761
HHAT,0.0103626943005181,0.0135312090790048,0.0190779014308426,0.017910447761194
KCNH1,0.0074019245003701,0,0.0095389507154213,0
RCOR3,0.206513693560326,0.242688782191183,0.310015898251192,0.343880597014925
TRAF5,0.0525536639526277,0.0366652116979485,0.0604133545310016,0.0662686567164179
LINC00467,0.12879348630644,0.0964644260148407,0.116057233704293,0.0895522388059701
RD3,0.00518134715025907,0,0.014308426073132,0
SLC30A1,0.0836417468541821,0.0458315146224356,0.120826709062003,0.0704477611940298
NEK2,0.0984455958549223,0.10868616324749,0.203497615262321,0.155223880597015
AC096637.2,0.00518134715025907,0.00480139676996945,0,0.00477611940298507
LPGAT1,0.296817172464841,0.236577913574858,0.324324324324324,0.441791044776119
INTS7,0.105847520355292,0.0890440855521606,0.154213036565978,0.104477611940299
DTL,0.110288675055514,0.0781318201658664,0.165341812400636,0.115223880597015
PPP2R5A,0.0836417468541821,0.0672195547795722,0.117647058823529,0.171940298507463
AL360091.3,0.00444115470022206,0,0,0
TMEM206,0.116210214655811,0.0445220427760803,0.152623211446741,0.0746268656716418
NENF,2.94300518134715,0.531645569620253,3.20826709062003,5.49611940298507
LINC01740,0.00296076980014804,0,0,0
AC092803.2,0.154700222057735,0.0999563509384548,0.189189189189189,0.153432835820896
ATF3,0.753515914137676,0.263640331732868,1.04133545310016,0.534328358208955
BATF3,0.00592153960029608,0.00785683107813182,0,0.0101492537313433
NSL1,0.334566987416728,0.314273243125273,0.422893481717011,0.467462686567164
TATDN3,0.113249444855662,0.0942819729375818,0.163751987281399,0.131940298507463
FLVCR1-DT,0.0525536639526277,0.0226975120034919,0.0794912559618442,0.0382089552238806
FLVCR1,0.142116950407106,0.0833697075512876,0.200317965023847,0.128358208955224
VASH2,0.0503330866025167,0.0174596246180707,0.0715421303656598,0.0244776119402985
ANGEL2,0.126572908956329,0.105630728939328,0.170111287758347,0.118208955223881
RPS6KC1,0.12139156180607,0.0916630292448712,0.176470588235294,0.106268656716418
AC096639.1,0.0518134715025907,0.0288083806198167,0.0731319554848967,0.0358208955223881
LINC00538,0.00222057735011103,0.00218245307725884,0.00476947535771065,0.00358208955223881
PROX1,0.578090303478905,0.4443474465299,0.833068362480127,0.492537313432836
AC011700.1,0.0103626943005181,0.00960279353993889,0.0206677265500795,0.0119402985074627
SMYD2,0.189489267209474,0.15800960279354,0.230524642289348,0.271641791044776
PTPN14,0.0148038490007402,0.0152771715408119,0.0381558028616852,0.0250746268656716
CENPF,0.496669133974833,0.377564382365779,1.03974562798092,0.52
KCTD3,0.16580310880829,0.14316892186818,0.214626391096979,0.286567164179104
GPATCH2,0.142857142857143,0.107376691401135,0.213036565977742,0.170746268656716
SPATA17,0.0688378978534419,0.0899170667830642,0.101748807631161,0.125970149253731
RRP15,0.220577350111029,0.0912265386294195,0.305246422893482,0.119402985074627
TGFB2,0.0133234641006662,0.00698384984722828,0.0174880763116057,0.0143283582089552
LYPLAL1-DT,0.00666173205033309,0.0122217372326495,0.00476947535771065,0.00716417910447761
LYPLAL1,0.250925240562546,0.177651680488869,0.317965023847377,0.28
AC096642.1,0.00370096225018505,0.00829332169358359,0.0111287758346582,0.00597014925373134
ZC3H11B,0.00814211695040711,0,0,0.00656716417910448
SLC30A10,0.0148038490007402,0.00305543430816237,0.0174880763116057,0.00955223880597015
EPRS,0.626943005181347,0.412920122217372,1.12718600953895,0.589253731343284
BPNT1,0.120651369356033,0.113924050632911,0.170111287758347,0.14865671641791
IARS2,0.298297557364915,0.242252291575731,0.441971383147854,0.404776119402985
RAB3GAP2,0.186528497409326,0.139676996944566,0.286168521462639,0.152238805970149
MARK1,0.119170984455959,0.0257529463116543,0.195548489666137,0.0405970149253731
C1orf115,0.0185048112509252,0.00960279353993889,0.0302066772655008,0.0208955223880597
MARC2,0.076239822353812,0.0532518550851157,0.0779014308426073,0.088955223880597
MARC1,0.187268689859363,0.0912265386294195,0.252782193958665,0.134925373134328
HLX-AS1,0.0281273131014064,0.0139676996944566,0.041335453100159,0.017910447761194
HLX,0.0199851961509993,0.0288083806198167,0.0397456279809221,0.0507462686567164
AL445470.1,0.0125832716506292,0.00611086861632475,0.0127186009538951,0.0149253731343284
DUSP10,0.0858623242042931,0.0650371017023134,0.149443561208267,0.0967164179104478
TAF1A,0.0629163582531458,0.0379746835443038,0.0985691573926868,0.0656716417910448
TAF1A-AS1,0.0296076980014804,0.0178961152335225,0.0540540540540541,0.0286567164179104
MIA3,0.206513693560326,0.147970318638149,0.335453100158982,0.228059701492537
AL592148.3,0.00370096225018505,0.00218245307725884,0.00635930047694754,0.00955223880597015
AIDA,0.240562546262028,0.171977302487997,0.405405405405405,0.315820895522388
BROX,0.242783123612139,0.174596246180707,0.327503974562798,0.265074626865672
AL392172.1,0.103626943005181,0.060235704932344,0.136724960254372,0.08
DISP1,0.0429311621021466,0.056307289393278,0.0604133545310016,0.0597014925373134
TLR5,0.00592153960029608,0.00872981230903536,0.0127186009538951,0.00656716417910448
SUSD4,0.1880088823094,0.0986468790920995,0.249602543720191,0.156417910447761
CAPN8,0.0947446336047372,0.0148406809253601,0.124006359300477,0.0137313432835821
CAPN2,0.262028127313101,0.418594500218245,0.386327503974563,0.902686567164179
TP53BP2,0.139896373056995,0.0851156700130947,0.16852146263911,0.138507462686567
FBXO28,0.104367135455218,0.104321257092973,0.171701112877583,0.121194029850746
DEGS1,0.27239082161362,0.280663465735487,0.449920508744038,0.50865671641791
NVL,0.115470022205774,0.0833697075512876,0.16852146263911,0.124776119402985
CNIH4,0.498149518874907,0.36796158882584,0.618441971383148,0.712835820895522
WDR26,0.170244263508512,0.152771715408119,0.240063593004769,0.234626865671642
CNIH3,0.0347890451517395,0.0165866433871672,0.0476947535771065,0.0286567164179104
DNAH14,0.176165803108808,0.158882584024443,0.206677265500795,0.156417910447761
LBR,0.312361213915618,0.212570929725011,0.430842607313196,0.282985074626866
AC092811.2,0.00370096225018505,0,0,0
ENAH,0.376757957068838,0.255783500654736,0.540540540540541,0.401791044776119
SRP9,2.71428571428571,2.26887821911829,3.51510333863275,4.35462686567164
EPHX1,0.281273131014064,0.313400261894369,0.449920508744038,0.530746268656716
AL591895.1,0.0214655810510733,0.00698384984722828,0.0317965023847377,0.0107462686567164
TMEM63A,0.162102146558105,0.0881711043212571,0.289348171701113,0.097910447761194
PYCR2,0.199851961509993,0.18769096464426,0.292527821939587,0.246567164179104
SDE2,0.112509252405625,0.0894805761676124,0.192368839427663,0.139701492537313
AL512343.2,0.00962250185048113,0.00480139676996945,0.014308426073132,0.00597014925373134
H3F3A,15.4211695040711,14.3688345700567,19.5468998410175,23.689552238806
LINC01703,0.0281273131014064,0.0174596246180707,0.0317965023847377,0.0161194029850746
ACBD3,0.141376757957069,0.101702313400262,0.187599364069952,0.186268656716418
ACBD3-AS1,0.00148038490007402,0,0.00635930047694754,0
LIN9,0.0577350111028868,0.0414666084679179,0.108108108108108,0.0632835820895522
PARP1,1.10584752035529,0.57529463116543,1.59459459459459,1.05910447761194
STUM,0.00518134715025907,0,0,0.00477611940298507
ITPKB,0.0103626943005181,0.00698384984722828,0.0158982511923688,0.0155223880597015
PSEN2,0.0621761658031088,0.0453950240069839,0.0969793322734499,0.0632835820895522
COQ8A,0.327165062916358,0.206023570493234,0.378378378378378,0.293731343283582
CDC42BPA,0.247964470762398,0.178088171104321,0.335453100158982,0.29910447761194
ZNF678,0.076239822353812,0.0449585333915321,0.130365659777424,0.0638805970149254
SNAP47,0.191709844559585,0.147533828022698,0.310015898251192,0.239402985074627
JMJD4,0.0429311621021466,0.031863814927979,0.0540540540540541,0.0405970149253731
WNT9A,0.0118430792005922,0.0196420776953296,0.0095389507154213,0.0298507462686567
ARF1,1.64766839378238,1.53426451331296,2.17488076311606,2.49970149253731
C1orf35,0.643227239082161,0.501091226538629,0.807631160572337,0.808358208955224
MRPL55,0.485566247224278,0.393278044522043,0.556438791732909,0.575522388059701
GUK1,1.76905995558845,1.59668267132257,2.120826709062,2.55283582089552
GJC2,0.0444115470022206,0.0109122653862942,0.0206677265500795,0.0214925373134328
IBA57,0.0199851961509993,0.0144041903099083,0.027027027027027,0.0167164179104478
OBSCN-AS1,0.00370096225018505,0.00654735923177652,0.00635930047694754,0.0113432835820896
OBSCN,0.0222057735011103,0.0109122653862942,0.0445151033386327,0.0161194029850746
TRIM11,0.0903034789045152,0.0724574421649934,0.112877583465819,0.088955223880597
TRIM17,0.0118430792005922,0.00785683107813182,0.0095389507154213,0.00597014925373134
HIST3H2A,0.506291635825315,0.43954604975993,0.591414944356121,0.701492537313433
HIST3H2BB,0.0192450037009623,0.0144041903099083,0.041335453100159,0.0262686567164179
RNF187,0.84159881569208,0.326494980357922,0.488076311605723,1.06268656716418
RHOU,0.104367135455218,0.0567437800087298,0.154213036565978,0.08
RAB4A,0.337527757216876,0.224356176342209,0.473767885532591,0.400597014925373
CCSAP,0.0717986676535899,0.0371017023134003,0.127186009538951,0.066865671641791
ACTA1,0.00296076980014804,0,0,0
NUP133,0.207253886010363,0.15058926233086,0.29093799682035,0.192238805970149
ABCB10,0.0340488527017024,0.0366652116979485,0.0588235294117647,0.0704477611940298
TAF5L,0.0540340488527017,0.0388476647752073,0.068362480127186,0.0573134328358209
URB2,0.0495928941524796,0.0292448712352684,0.0651828298887122,0.0394029850746269
GALNT2,0.133974833456699,0.14578786556089,0.17329093799682,0.213731343283582
AL136988.2,0.0318282753515914,0.0117852466171977,0.0365659777424483,0.0232835820895522
PGBD5,0.0991857883049593,0.113051069402008,0.166931637519873,0.161194029850746
COG2,0.134715025906736,0.114360541248363,0.187599364069952,0.138507462686567
AGT,0.0651369356032568,0.230467044958533,0.130365659777424,0.382089552238806
CAPN9,0.0236861584011843,0.0288083806198167,0.0286168521462639,0.0352238805970149
C1orf198,0.156180606957809,0.0964644260148407,0.238473767885533,0.136716417910448
TTC13,0.120651369356033,0.0755128764731558,0.179650238473768,0.0919402985074627
ARV1,0.187268689859363,0.123963334788302,0.255961844197138,0.208955223880597
FAM89A,0.0207253886010363,0.00611086861632475,0.0302066772655008,0.0155223880597015
TRIM67,0.0199851961509993,0.00261894369271061,0.0317965023847377,0.00537313432835821
C1orf131,0.132494448556625,0.0890440855521606,0.203497615262321,0.116417910447761
GNPAT,0.307179866765359,0.329986905281536,0.427662957074722,0.424477611940298
EXOC8,0.0525536639526277,0.0323003055434308,0.0937996820349762,0.0423880597014925
SPRTN,0.075499629903775,0.0323003055434308,0.119236883942766,0.0519402985074627
EGLN1,0.255366395262768,0.157136621562636,0.317965023847377,0.349253731343284
AL445524.1,0.181347150259067,0.221737232649498,0.241653418124006,0.259701492537313
TSNAX,0.127313101406366,0.0851156700130947,0.182829888712242,0.125373134328358
TSNAX-DISC1,0.00444115470022206,0,0,0
DISC1,0.0451517394522576,0.0213880401571366,0.0556438791732909,0.0346268656716418
SIPA1L2,0.0592153960029608,0.0750763858577041,0.0890302066772655,0.0913432835820896
MAP10,0.0421909696521095,0.018769096464426,0.0715421303656598,0.026865671641791
NTPCR,0.357512953367876,0.278044522042776,0.457869634340223,0.448358208955224
PCNX2,0.0814211695040711,0.0384111741597556,0.12241653418124,0.0638805970149254
MAP3K21,0.0569948186528497,0.0480139676996945,0.0476947535771065,0.0561194029850746
SLC35F3,0.0103626943005181,0.00523788738542121,0.0127186009538951,0.0173134328358209
AL355472.1,0.0340488527017024,0.035792230467045,0.0445151033386327,0.057910447761194
COA6,0.498149518874907,0.301615015277172,0.645468998410175,0.477014925373134
TARBP1,0.111028867505551,0.0680925360104758,0.138314785373609,0.10865671641791
IRF2BP2,0.823834196891192,0.656045395024007,1.0906200317965,1.07820895522388
AL160408.4,0.0259067357512953,0.00611086861632475,0.0190779014308426,0.00776119402985075
LINC01132,0.00444115470022206,0.00305543430816237,0,0.00477611940298507
AL732292.2,0.00592153960029608,0,0,0
TOMM20,1.74907475943745,1.57660410301179,2.32909379968204,2.38089552238806
RBM34,0.122131754256107,0.0584897424705369,0.206677265500795,0.0835820895522388
ARID4B,0.544041450777202,0.439982540375382,0.888712241653418,0.615522388059701
GGPS1,0.0651369356032568,0.0501964207769533,0.101748807631161,0.0656716417910448
TBCE,0.0288675055514434,0.0196420776953296,0.0524642289348172,0.0214925373134328
TBCE.1,0.0251665433012583,0.018769096464426,0.0429252782193959,0.0173134328358209
B3GALNT2,0.102146558105107,0.0436490615451768,0.138314785373609,0.0573134328358209
GNG4,0.93560325684678,0.613269314709734,1.38473767885533,1.10149253731343
LYST,0.213175425610659,0.178088171104321,0.327503974562798,0.222686567164179
NID1,0.0843819393042191,0.0938454823221301,0.133545310015898,0.218507462686567
GPR137B,0.14359733530718,0.0646006110868616,0.197138314785374,0.241791044776119
ERO1B,0.149518874907476,0.0715844609340899,0.205087440381558,0.103880597014925
LGALS8,0.186528497409326,0.154517677869926,0.284578696343402,0.222089552238806
LGALS8-AS1,0.0103626943005181,0.00611086861632475,0,0.00597014925373134
