,met1,met2
PRKCE,0.021978021978022,0.00709219858156028
EPAS1,0.379120879120879,0.108747044917258
ATP6V1E2,0.00549450549450549,0.00236406619385343
RHOQ,0.021978021978022,0.0260047281323877
PIGF,0.0549450549450549,0.0520094562647754
CRIPT,0.0659340659340659,0.0732860520094563
SOCS5,0.0274725274725275,0.00945626477541371
MCFD2,0.0604395604395604,0.0543735224586288
TTC7A,0.0164835164835165,0.0260047281323877
CALM2,0.620879120879121,0.683215130023641
AC106869.1,0.010989010989011,0.00236406619385343
EPCAM,0.0604395604395604,0.182033096926714
MSH2,0.032967032967033,0.0212765957446809
MSH6,0.0494505494505494,0.033096926713948
FBXO11,0.0659340659340659,0.0189125295508274
FOXN2,0.0934065934065934,0.049645390070922
PPP1R21,0.021978021978022,0.0401891252955083
NRXN1,0.00549450549450549,0.0189125295508274
ASB3,0.00549450549450549,0.0118203309692671
