,1,2,3,5,6,7
SLBP,0.523809523809524,0.679382379654859,0.434881087202718,0.595238095238095,0.51985559566787,0.305747126436782
AC016773.1,0.0126488095238095,0.0145322434150772,0.0135900339750849,0.0346320346320346,0.0162454873646209,0.0551724137931034
TMEM129,0.0357142857142857,0.0535876475930972,0.0656851642129105,0.145021645021645,0.160649819494585,0.00919540229885057
TACC3,0.0260416666666667,0.0299727520435967,0.0260475651189128,0.974025974025974,0.0649819494584837,0.0229885057471264
FGFR3,0.00148809523809524,0.000908265213442325,0.00113250283125708,0.00216450216450216,0,0
LETM1,0.0520833333333333,0.0445049954586739,0.0815402038505096,0.0692640692640693,0.135379061371841,0.0528735632183908
NSD2,0.252232142857143,0.306993642143506,0.313703284258211,0.632034632034632,0.351985559566787,0.4
NELFA,0.233630952380952,0.248864668483197,0.22876557191393,0.277056277056277,0.252707581227437,0.124137931034483
C4orf48,3.13244047619048,2.09082652134423,3.10532276330691,2.00865800865801,4.35920577617328,2.22988505747126
NAT8L,0.0386904761904762,0.0372388737511353,0.0475651189127973,0.0649350649350649,0.0667870036101083,0.0390804597701149
POLN,0.000744047619047619,0.00544959128065395,0.00226500566251416,0.00216450216450216,0.00541516245487365,0.00229885057471264
HAUS3,0.0788690476190476,0.072661217075386,0.105322763306908,0.168831168831169,0.133574007220217,0.105747126436782
MXD4,0.104910714285714,0.106267029972752,0.125707814269536,0.19047619047619,0.223826714801444,0.142528735632184
ZFYVE28,0.021577380952381,0.0544959128065395,0.014722536806342,0.0173160173160173,0.055956678700361,0.0229885057471264
CFAP99,0.00595238095238095,0.00817438692098093,0.00566251415628539,0.00216450216450216,0,0
RNF4,0.160714285714286,0.240690281562216,0.183465458663647,0.268398268398268,0.223826714801444,0.147126436781609
FAM193A,0.0476190476190476,0.0599455040871935,0.0622876557191393,0.153679653679654,0.0541516245487365,0.0597701149425287
TNIP2,0.107886904761905,0.157129881925522,0.0973952434881087,0.114718614718615,0.167870036101083,0.0528735632183908
SH3BP2,0.0669642857142857,0.0908265213442325,0.0883352208380521,0.103896103896104,0.126353790613718,0.0597701149425287
ADD1,0.263392857142857,0.256130790190736,0.325028312570781,0.398268398268398,0.310469314079422,0.4
MFSD10,0.507440476190476,0.573115349682107,0.338618346545866,0.402597402597403,0.472924187725632,0.160919540229885
NOP14-AS1,0.0200892857142857,0.0236148955495005,0.0362400906002265,0.0281385281385281,0.0379061371841155,0.00229885057471264
NOP14,0.0706845238095238,0.0899182561307902,0.124575311438279,0.119047619047619,0.187725631768953,0.0528735632183908
GRK4,0.0379464285714286,0.0399636693914623,0.10079275198188,0.0822510822510823,0.140794223826715,0.032183908045977
HTT,0.0788690476190476,0.0635785649409628,0.109852774631937,0.138528138528139,0.155234657039711,0.140229885057471
MSANTD1,0.0111607142857143,0.0118074477747502,0.0101925254813137,0.0173160173160173,0.0270758122743682,0
RGS12,0.150297619047619,0.148955495004541,0.277463193657984,0.253246753246753,0.294223826714801,0.255172413793103
HGFAC,0.0104166666666667,0.0118074477747502,0.0113250283125708,0.00865800865800866,0.0126353790613718,0.0229885057471264
DOK7,0.0401785714285714,0.0299727520435967,0.0169875424688562,0.025974025974026,0.0379061371841155,0.0367816091954023
LRPAP1,2.03497023809524,2.18528610354223,0.790486976217441,1.38961038961039,0.756317689530686,1.31264367816092
AL590235.2,0.00148809523809524,0.00181653042688465,0.00226500566251416,0.00216450216450216,0.0072202166064982,0
LINC02171,0.00520833333333333,0.0072661217075386,0.0271800679501699,0.0108225108225108,0.0306859205776173,0
AC141928.1,0.00892857142857143,0.00999091734786558,0.0135900339750849,0.00865800865800866,0.00902527075812274,0.0183908045977011
ADRA2C,0.0126488095238095,0.0190735694822888,0.0169875424688562,0.0173160173160173,0.0415162454873646,0.00919540229885057
TMEM128,0.15625,0.216167120799273,0.134767836919592,0.20995670995671,0.160649819494585,0.101149425287356
LYAR,0.0788690476190476,0.0881017257039055,0.104190260475651,0.20995670995671,0.173285198555957,0.0597701149425287
ZBTB49,0.0104166666666667,0.0108991825613079,0.0260475651189128,0.0303030303030303,0.0288808664259928,0.0298850574712644
NSG1,0.0297619047619048,0.0245231607629428,0.309173272933182,0.11038961038961,0.335740072202166,0.0137931034482759
STX18,0.0915178571428571,0.131698455949137,0.176670441676104,0.134199134199134,0.191335740072202,0.0528735632183908
STX18-AS1,0.0133928571428571,0.0181653042688465,0.0362400906002265,0.0216450216450216,0.0397111913357401,0.0229885057471264
MSX1,0.00669642857142857,0.0072661217075386,0.0113250283125708,0.0173160173160173,0.0613718411552347,0
STK32B,0,0,0.014722536806342,0.0108225108225108,0.0180505415162455,0
EVC2,0.0453869047619048,0.0499545867393279,0.77123442808607,0.235930735930736,0.971119133574007,0.032183908045977
EVC,0.0119047619047619,0.0108991825613079,0.0192525481313703,0.0151515151515152,0.0126353790613718,0
CRMP1,0.335565476190476,0.418710263396912,0.493771234428086,0.560606060606061,0.611913357400722,0.262068965517241
C4orf50,0.00520833333333333,0.00272479564032698,0.00453001132502831,0.00216450216450216,0.0144404332129964,0.00229885057471264
JAKMIP1,0.00818452380952381,0.00817438692098093,0.044167610419026,0.0281385281385281,0.0685920577617329,0
WFS1,0.0282738095238095,0.0326975476839237,0.0453001132502831,0.0238095238095238,0.0505415162454874,0.0183908045977011
PPP2R2C,0.0394345238095238,0.0653950953678474,0.109852774631937,0.0865800865800866,0.115523465703971,0.0229885057471264
MAN2B2,0.0424107142857143,0.0535876475930972,0.0226500566251416,0.0627705627705628,0.0342960288808664,0.0413793103448276
MRFAP1,1.25446428571429,1.40326975476839,1.30237825594564,1.29437229437229,1.0956678700361,1.19080459770115
LINC02482,0.0632440476190476,0.0517711171662125,0.0973952434881087,0.0800865800865801,0.0902527075812274,0.0183908045977011
AC093323.1,0.0461309523809524,0.17983651226158,0.0906002265005662,0.121212121212121,0.176895306859206,0.0574712643678161
MRFAP1L1,0.441220238095238,0.510445049954587,0.514156285390713,0.435064935064935,0.537906137184116,0.501149425287356
BLOC1S4,0.0944940476190476,0.22252497729337,0.143827859569649,0.16017316017316,0.209386281588448,0.0413793103448276
KIAA0232,0.0915178571428571,0.11716621253406,0.184597961494904,0.248917748917749,0.240072202166065,0.124137931034483
TBC1D14,0.0803571428571429,0.0871934604904632,0.139297848244621,0.12987012987013,0.169675090252708,0.0850574712643678
AC097382.2,0.00297619047619048,0.00272479564032698,0.00339750849377123,0.00649350649350649,0.00541516245487365,0
CCDC96,0.00892857142857143,0.0118074477747502,0.00339750849377123,0.0151515151515152,0.0379061371841155,0.00689655172413793
TADA2B,0.0491071428571429,0.0326975476839237,0.0351075877689694,0.0476190476190476,0.0722021660649819,0.0735632183908046
GRPEL1,0.274553571428571,0.313351498637602,0.269535673839185,0.257575757575758,0.299638989169675,0.0666666666666667
LINC02447,0.0275297619047619,0.0154405086285195,0.0215175537938845,0.0194805194805195,0.0180505415162455,0.00919540229885057
SORCS2,0.00297619047619048,0,0.0124575311438279,0.00432900432900433,0.00902527075812274,0
AFAP1-AS1,0,0.000908265213442325,0.00113250283125708,0,0.00902527075812274,0
AFAP1,0.0282738095238095,0.0372388737511353,0.087202718006795,0.0692640692640693,0.117328519855596,0.0206896551724138
AC097381.1,0.000744047619047619,0,0.00113250283125708,0,0.0036101083032491,0.00229885057471264
ABLIM2,0.177827380952381,0.202543142597639,0.225368063420159,0.220779220779221,0.395306859205776,0.163218390804598
SH3TC1,0.124255952380952,0.129881925522253,0.171007927519819,0.166666666666667,0.227436823104693,0.0873563218390805
AC104825.1,0.000744047619047619,0.00272479564032698,0.00906002265005663,0.00216450216450216,0.0126353790613718,0.00689655172413793
ACOX3,0.0550595238095238,0.0445049954586739,0.0996602491506229,0.0584415584415584,0.110108303249097,0.0482758620689655
TRMT44,0.0186011904761905,0.0290644868301544,0.0351075877689694,0.0324675324675325,0.0469314079422383,0.00229885057471264
AC105345.1,0.00297619047619048,0,0,0,0,0
SLC2A9,0,0,0.00226500566251416,0.00432900432900433,0.0108303249097473,0
WDR1,0.275297619047619,0.379654859218892,0.22083805209513,0.33982683982684,0.40072202166065,0.183908045977011
ZNF518B,0.0930059523809524,0.113533151680291,0.137032842582106,0.16017316017316,0.124548736462094,0.0919540229885057
CLNK,0.279017857142857,0.297910990009083,0.225368063420159,0.266233766233766,0.277978339350181,0.374712643678161
LINC02498,0.00744047619047619,0.00635785649409628,0.00906002265005663,0.00216450216450216,0.0072202166064982,0.00459770114942529
HS3ST1,0.0669642857142857,0.0708446866485014,0.0203850509626274,0.0757575757575758,0.036101083032491,0.0160919540229885
RAB28,0.110119047619048,0.138056312443233,0.184597961494904,0.16017316017316,0.212996389891697,0.0919540229885057
BOD1L1,0.113095238095238,0.14441416893733,0.218573046432616,0.264069264069264,0.211191335740072,0.119540229885057
LINC01182,0,0.00181653042688465,0.00113250283125708,0.00432900432900433,0.0180505415162455,0
LINC00504,0.00148809523809524,0.00181653042688465,0.00679501698754247,0,0.01985559566787,0
CPEB2,0.0245535714285714,0.0281562216167121,0.0656851642129105,0.0346320346320346,0.0631768953068592,0.0436781609195402
CC2D2A,0.0119047619047619,0.0217983651226158,0.0169875424688562,0.0238095238095238,0.0379061371841155,0.00689655172413793
FBXL5,0.345982142857143,0.430517711171662,0.237825594563986,1.12337662337662,0.337545126353791,0.24367816091954
FAM200B,0.923363095238095,0.880108991825613,1.03510758776897,1.16450216450216,0.963898916967509,0.931034482758621
BST1,0.00669642857142857,0.00544959128065395,0,0.012987012987013,0.00180505415162455,0
CD38,0.00223214285714286,0,0.00453001132502831,0.00865800865800866,0.0036101083032491,0
FGFBP1,0,0.00181653042688465,0.00226500566251416,0,0.0162454873646209,0
PROM1,0.00892857142857143,0.0118074477747502,0.00113250283125708,0.00649350649350649,0,0
TAPT1,0.078125,0.0672116257947321,0.0736126840317101,0.153679653679654,0.075812274368231,0.0988505747126437
TAPT1-AS1,0.0104166666666667,0.0127157129881926,0.029445073612684,0.0173160173160173,0.0433212996389892,0
LDB2,0,0,0.00339750849377123,0,0.00541516245487365,0
QDPR,0.193452380952381,0.227066303360581,0.185730464326161,0.164502164502165,0.276173285198556,0.0873563218390805
LAP3,0.119047619047619,0.127157129881926,0.122310305775764,0.136363636363636,0.173285198555957,0.0183908045977012
AC006160.1,0.00223214285714286,0.000908265213442325,0.00226500566251416,0,0.00180505415162455,0
MED28,0.373511904761905,0.415985467756585,0.363533408833522,0.387445887445887,0.259927797833935,0.262068965517241
FAM184B,0.00223214285714286,0.00544959128065395,0.0113250283125708,0.00216450216450216,0.0234657039711191,0.00459770114942529
DCAF16,0.122767857142857,0.126248864668483,0.124575311438279,0.170995670995671,0.176895306859206,0.137931034482759
NCAPG,0.0349702380952381,0.0381471389645777,0.0181200453001133,0.829004329004329,0.075812274368231,0.0436781609195402
LCORL,0.0870535714285714,0.127157129881926,0.12004530011325,0.326839826839827,0.126353790613718,0.170114942528736
SLIT2,0.00223214285714286,0.0036330608537693,0.00339750849377123,0.00432900432900433,0.0162454873646209,0.0114942528735632
PACRGL,0.0736607142857143,0.118074477747502,0.129105322763307,0.0822510822510823,0.13898916967509,0.0827586206896552
KCNIP4,0.00223214285714286,0,0.00113250283125708,0.00216450216450216,0.0036101083032491,0
ADGRA3,0.0453869047619048,0.0635785649409628,0.0713476783691959,0.0800865800865801,0.135379061371841,0.0482758620689655
ERVH-1,0,0.00181653042688465,0,0,0.0036101083032491,0
DHX15,0.339285714285714,0.437783832879201,0.424688561721404,0.396103896103896,0.44043321299639,0.303448275862069
CCDC149,0.0305059523809524,0.0345140781108084,0.0453001132502831,0.025974025974026,0.0451263537906137,0.0436781609195402
LGI2,0.00744047619047619,0.0145322434150772,0.00113250283125708,0.0108225108225108,0,0
SEPSECS,0.0766369047619048,0.0808356039963669,0.0486976217440544,0.0887445887445888,0.0415162454873646,0.0666666666666667
SEPSECS-AS1,0.046875,0.0508628519527702,0.0588901472253681,0.0930735930735931,0.0740072202166065,0.032183908045977
PI4K2B,0.0483630952380952,0.10172570390554,0.0826727066817667,0.112554112554113,0.11913357400722,0.0574712643678161
ZCCHC4,0.0446428571428571,0.0381471389645777,0.0237825594563986,0.0497835497835498,0.0487364620938628,0.0275862068965517
ANAPC4,0.0677083333333333,0.10172570390554,0.0668176670441676,0.114718614718615,0.128158844765343,0.071264367816092
SEL1L3,0.171875,0.226158038147139,0.0690826727066818,0.20995670995671,0.15884476534296,0.133333333333333
SMIM20,0.357886904761905,0.386012715712988,0.352208380520951,0.38961038961039,0.435018050541516,0.0942528735632184
LINC02357,0,0.000908265213442325,0.00339750849377123,0.00216450216450216,0.0144404332129964,0.00459770114942529
RBPJ,0.511904761904762,0.450499545867393,0.81766704416761,0.58008658008658,0.72202166064982,0.618390804597701
TBC1D19,0.0505952380952381,0.0890099909173479,0.0747451868629672,0.0822510822510823,0.110108303249097,0.0574712643678161
STIM2,0.102678571428571,0.0990009082652134,0.124575311438279,0.17965367965368,0.164259927797834,0.110344827586207
AC106047.1,0.0133928571428571,0.0190735694822888,0.0373725934314836,0.0303030303030303,0.055956678700361,0
LINC02261,0.00148809523809524,0.000908265213442325,0,0.00649350649350649,0,0
PCDH7,0,0.00272479564032698,0.00113250283125708,0.00216450216450216,0.0072202166064982,0
LINC02497,0.00148809523809524,0.0036330608537693,0,0.00432900432900433,0.0036101083032491,0
LINC02506,0.0587797619047619,0.041780199818347,0.0668176670441676,0.125541125541126,0.124548736462094,0.0482758620689655
ARAP2,0.00520833333333333,0.00999091734786558,0.00679501698754247,0.00216450216450216,0.0126353790613718,0
RELL1,0.00669642857142857,0.00454132606721163,0.00113250283125708,0.012987012987013,0,0.00689655172413793
PGM2,0.0766369047619048,0.0926430517711172,0.0838052095130238,0.0974025974025974,0.135379061371841,0.032183908045977
TBC1D1,0.113095238095238,0.135331516802906,0.0419026047565119,0.155844155844156,0.0613718411552347,0.0735632183908046
LINC02513,0.000744047619047619,0.000908265213442325,0.00113250283125708,0,0,0.00459770114942529
KLF3,0.198660714285714,0.257039055404178,0.181200453001132,0.246753246753247,0.155234657039711,0.126436781609195
TLR1,0.0126488095238095,0.00908265213442325,0.00566251415628539,0.0238095238095238,0.00180505415162455,0.00459770114942529
FAM114A1,0.0974702380952381,0.139872842870118,0.0192525481313703,0.136363636363636,0.0451263537906137,0.0436781609195402
KLHL5,0.00148809523809524,0.00272479564032698,0,0.00216450216450216,0.0036101083032491,0
WDR19,0.119047619047619,0.145322434150772,0.159682899207248,0.192640692640693,0.126353790613718,0.177011494252874
RFC1,0.539434523809524,0.561307901907357,0.513023782559456,0.824675324675325,0.644404332129964,0.52183908045977
KLB,0.0639880952380952,0.0935513169845595,0.0385050962627407,0.149350649350649,0.142599277978339,0.0459770114942529
RPL9,15.6778273809524,13.8365122615804,16.0781426953567,11.5887445887446,13.7617328519856,9.22528735632184
LIAS,0.0706845238095238,0.106267029972752,0.137032842582106,0.116883116883117,0.13898916967509,0.071264367816092
UGDH,0.116071428571429,0.124432334241599,0.116647791619479,0.166666666666667,0.220216606498195,0.0804597701149425
UGDH-AS1,0.0535714285714286,0.0345140781108084,0.0396375990939977,0.0367965367965368,0.0595667870036101,0.0551724137931034
SMIM14,0.133928571428571,0.168937329700272,0.241223103057758,0.380952380952381,0.303249097472924,0.0988505747126437
AC108471.2,0.00595238095238095,0.0072661217075386,0.00566251415628539,0.0108225108225108,0.0180505415162455,0.0114942528735632
UBE2K,0.336309523809524,0.41780199818347,0.300113250283126,0.504329004329004,0.351985559566787,0.16551724137931
PDS5A,0.279017857142857,0.432334241598547,0.394110985277463,0.534632034632035,0.377256317689531,0.379310344827586
N4BP2,0.161458333333333,0.187102633969119,0.232163080407701,0.352813852813853,0.211191335740072,0.211494252873563
RHOH,0.204613095238095,0.248864668483197,0.0690826727066818,0.229437229437229,0.106498194945848,0.0827586206896552
LINC02265,0.0037202380952381,0.0036330608537693,0.00566251415628539,0.00649350649350649,0.0036101083032491,0.00689655172413793
RBM47,0.0803571428571429,0.0935513169845595,0.0124575311438279,0.162337662337662,0.0180505415162455,0.0229885057471264
NSUN7,0.084077380952381,0.0853769300635786,0.0781426953567384,0.277056277056277,0.110108303249097,0.181609195402299
APBB2,0.0401785714285714,0.0435967302452316,0.0464326160815402,0.0800865800865801,0.0794223826714801,0.032183908045977
UCHL1,1.29315476190476,1.35785649409628,3.34881087202718,2.67748917748918,5.22382671480144,1.1264367816092
LIMCH1,0.0550595238095238,0.0663033605812897,0.0566251415628539,0.0822510822510823,0.0703971119133574,0.0528735632183908
TMEM33,0.129464285714286,0.171662125340599,0.177802944507361,0.24025974025974,0.274368231046931,0.096551724137931
DCAF4L1,0.00297619047619048,0,0,0,0,0
SLC30A9,0.247767857142857,0.316984559491371,0.251415628539071,0.270562770562771,0.337545126353791,0.110344827586207
BEND4,0.000744047619047619,0.000908265213442325,0.00226500566251416,0,0.00180505415162455,0
SHISA3,0.000744047619047619,0.000908265213442325,0,0.00216450216450216,0,0
ATP8A1,0.107142857142857,0.116257947320618,0.198187995469989,0.173160173160173,0.315884476534296,0.179310344827586
AC096734.2,0.00223214285714286,0.00544959128065395,0.00453001132502831,0.00649350649350649,0.0072202166064982,0
AC111198.1,0.00446428571428571,0.00272479564032698,0.00113250283125708,0.00432900432900433,0.0036101083032491,0
LINC02383,0.099702380952381,0.0826521344232516,0.00113250283125708,0.0800865800865801,0,0.0137931034482759
LINC02475,0.037202380952381,0.0445049954586739,0.0407701019252548,0.175324675324675,0.0505415162454874,0.071264367816092
KCTD8,0.00148809523809524,0.0072661217075386,0.00339750849377123,0,0.0036101083032491,0
GUF1,0.078125,0.108083560399637,0.0736126840317101,0.0930735930735931,0.115523465703971,0.0896551724137931
GNPDA2,0.147321428571429,0.167120799273388,0.160815402038505,0.175324675324675,0.149819494584838,0.0781609195402299
AC096586.2,0.000744047619047619,0,0.00226500566251416,0,0.00180505415162455,0
AC096586.1,0,0.00272479564032698,0.00113250283125708,0.00216450216450216,0.00180505415162455,0
GABRG1,0,0,0.00226500566251416,0.00649350649350649,0.0108303249097473,0
GABRA2,0.00148809523809524,0.000908265213442325,0.0113250283125708,0.00216450216450216,0.00902527075812274,0.00459770114942529
COMMD8,0.198660714285714,0.225249772933697,0.203850509626274,0.233766233766234,0.185920577617329,0.0528735632183908
ATP10D,0.0379464285714286,0.0290644868301544,0.0679501698754247,0.0649350649350649,0.155234657039711,0.0229885057471264
CORIN,0.00223214285714286,0.000908265213442325,0.00453001132502831,0.00649350649350649,0.0036101083032491,0
AC107068.2,0,0.000908265213442325,0.00226500566251416,0.00216450216450216,0.0036101083032491,0
AC107068.1,0.00818452380952381,0.00817438692098093,0.0158550396375991,0.0173160173160173,0.0324909747292419,0
NFXL1,0.0632440476190476,0.0644868301544051,0.0973952434881087,0.103896103896104,0.106498194945848,0.0850574712643678
NIPAL1,0.0186011904761905,0.00817438692098093,0.00792751981879955,0.0151515151515152,0.036101083032491,0
CNGA1,0.00223214285714286,0.00181653042688465,0.00226500566251416,0.00649350649350649,0,0
TEC,0.00744047619047619,0.00272479564032698,0.00566251415628539,0.00649350649350649,0.00902527075812274,0.00459770114942529
SLAIN2,0.0773809523809524,0.103542234332425,0.0770101925254813,0.127705627705628,0.117328519855596,0.12183908045977
SLC10A4,0,0.000908265213442325,0.00453001132502831,0.00649350649350649,0.01985559566787,0.00459770114942529
FRYL,0.13764880952381,0.134423251589464,0.163080407701019,0.272727272727273,0.196750902527076,0.229885057471264
OCIAD1,1.05133928571429,1.2252497729337,1.07248018120045,0.980519480519481,1.04693140794224,1.34252873563218
OCIAD1-AS1,0.000744047619047619,0,0.00453001132502831,0,0,0
OCIAD2,1.54761904761905,1.53587647593097,1.39750849377123,1.29437229437229,1.59747292418773,1.06206896551724
DCUN1D4,0.0818452380952381,0.104450499545867,0.0939977349943375,0.136363636363636,0.0956678700361011,0.183908045977011
SGCB,0.25,0.302452316076294,0.257078142695357,0.279220779220779,0.344765342960289,0.131034482758621
SPATA18,0.0327380952380952,0.036330608537693,0.0124575311438279,0.025974025974026,0.01985559566787,0.0344827586206897
USP46,0.0438988095238095,0.0554041780199818,0.0713476783691959,0.0714285714285714,0.0703971119133574,0.0505747126436782
USP46-AS1,0.00297619047619048,0.00635785649409628,0.00339750849377123,0.0108225108225108,0.0036101083032491,0.00229885057471264
ERVMER34-1,0.00520833333333333,0.00544959128065395,0.00113250283125708,0.00216450216450216,0.0108303249097473,0.00229885057471264
RASL11B,0.136904761904762,0.11716621253406,0.0826727066817667,0.112554112554113,0.388086642599278,0.0367816091954023
SCFD2,0.0416666666666667,0.041780199818347,0.0351075877689694,0.0476190476190476,0.0685920577617329,0.0137931034482759
FIP1L1,0.235863095238095,0.315168029064487,0.314835787089468,0.350649350649351,0.330324909747292,0.344827586206897
LNX1,0.0848214285714286,0.104450499545867,0.044167610419026,0.119047619047619,0.0866425992779783,0.0758620689655172
AC110792.3,0.00148809523809524,0,0,0.00216450216450216,0.0036101083032491,0.00229885057471264
CHIC2,0.335565476190476,0.399636693914623,0.338618346545866,0.316017316017316,0.323104693140794,0.239080459770115
PDGFRA,0.00967261904761905,0.00454132606721163,0.00339750849377123,0.00649350649350649,0.0108303249097473,0.00689655172413793
KIT,0.15922619047619,0.187102633969119,0.0962627406568516,0.264069264069264,0.092057761732852,0.342528735632184
SRD5A3,0.119791666666667,0.129881925522253,0.12797281993205,0.186147186147186,0.209386281588448,0.0229885057471264
TMEM165,0.211309523809524,0.315168029064487,0.286523216308041,0.424242424242424,0.570397111913357,0.275862068965517
CLOCK,0.148809523809524,0.153496821071753,0.146092865232163,0.261904761904762,0.21841155234657,0.16551724137931
AC024243.1,0.00595238095238095,0.0036330608537693,0.00339750849377123,0.0173160173160173,0.0072202166064982,0.00459770114942529
NMU,0.00223214285714286,0.00454132606721163,0.00339750849377123,0.121212121212121,0.0180505415162455,0
EXOC1,0.0662202380952381,0.075386012715713,0.171007927519819,0.103896103896104,0.13898916967509,0.0804597701149425
CEP135,0.0386904761904762,0.0354223433242507,0.0486976217440544,0.175324675324675,0.0631768953068592,0.119540229885057
KIAA1211,0,0,0.00566251415628539,0.00216450216450216,0.00541516245487365,0
AASDH,0.104910714285714,0.072661217075386,0.114382785956965,0.125541125541126,0.131768953068592,0.124137931034483
AC068620.1,0.00297619047619048,0.00544959128065395,0.00453001132502831,0.00432900432900433,0.00902527075812274,0.00689655172413793
PPAT,0.119791666666667,0.136239782016349,0.167610419026048,0.194805194805195,0.234657039711191,0.0666666666666667
AC068620.2,0.000744047619047619,0,0,0.00216450216450216,0.00541516245487365,0
PAICS,0.461309523809524,0.548592188919164,0.516421291053228,0.515151515151515,0.606498194945848,0.227586206896552
SRP72,0.320684523809524,0.445049954586739,0.355605889014723,0.45021645021645,0.510830324909747,0.167816091954023
ARL9,0.0111607142857143,0.00817438692098093,0.0249150622876557,0.0411255411255411,0.0397111913357401,0
THEGL,0.000744047619047619,0.00272479564032698,0.0101925254813137,0.00865800865800866,0.0234657039711191,0.00229885057471264
HOPX,0.00223214285714286,0.00272479564032698,0.00453001132502831,0,0.00180505415162455,0.00689655172413793
SPINK2,0.00148809523809524,0.00181653042688465,0,0.00432900432900433,0.00180505415162455,0
REST,0,0.000908265213442325,0.00339750849377123,0.00432900432900433,0.0036101083032491,0.00229885057471264
AC069307.1,0,0,0.00226500566251416,0,0.00180505415162455,0
NOA1,0.203869047619048,0.221616712079927,0.212910532276331,0.238095238095238,0.288808664259928,0.131034482758621
POLR2B,0.302083333333333,0.398728428701181,0.450736126840317,0.441558441558442,0.404332129963899,0.519540229885057
IGFBP7,0.396577380952381,0.431425976385104,0.0985277463193658,0.670995670995671,0.319494584837545,0.197701149425287
ADGRL3,0.09375,0.131698455949137,0.148357870894677,0.199134199134199,0.28158844765343,0.0160919540229885
AC020741.1,0.000744047619047619,0,0.00113250283125708,0,0.0108303249097473,0
AC093730.1,0.00967261904761905,0.0072661217075386,0.00792751981879955,0.00216450216450216,0.0216606498194946,0.0160919540229885
LINC02232,0.0133928571428571,0.0108991825613079,0.00226500566251416,0.012987012987013,0.0036101083032491,0.0252873563218391
AC116049.2,0.145833333333333,0.173478655767484,0.183465458663647,0.175324675324675,0.236462093862816,0.305747126436782
AC096721.1,0,0,0.00113250283125708,0.00216450216450216,0,0.0160919540229885
CENPC,0.105654761904762,0.123524069028156,0.149490373725934,0.413419913419913,0.229241877256318,0.16551724137931
UBA6,0.172619047619048,0.165304268846503,0.156285390713477,0.272727272727273,0.209386281588448,0.259770114942529
UBA6-AS1,0.0677083333333333,0.0399636693914623,0.0532276330690827,0.0757575757575758,0.0866425992779783,0.0482758620689655
YTHDC1,0.311755952380952,0.336966394187103,0.534541336353341,0.41991341991342,0.525270758122744,0.310344827586207
SULT1B1,0.00148809523809524,0.00181653042688465,0,0.00216450216450216,0,0
ENAM,0.00520833333333333,0.0108991825613079,0.00339750849377123,0.00216450216450216,0.0072202166064982,0.00919540229885058
UTP3,0.128720238095238,0.12897366030881,0.115515288788222,0.145021645021645,0.162454873646209,0.103448275862069
AC009570.1,0.000744047619047619,0.00272479564032698,0.00453001132502831,0.00432900432900433,0.00902527075812274,0
RUFY3,0.146577380952381,0.163487738419619,0.340883352208381,0.196969696969697,0.330324909747292,0.298850574712644
GRSF1,0.590029761904762,0.683923705722071,0.637599093997735,0.668831168831169,0.648014440433213,0.459770114942529
MOB1B,0.0334821428571429,0.033605812897366,0.0668176670441676,0.106060606060606,0.0685920577617329,0.0160919540229885
DCK,0.181547619047619,0.23433242506812,0.190260475651189,0.329004329004329,0.164259927797834,0.147126436781609
COX18,0.0245535714285714,0.0308810172570391,0.0396375990939977,0.0367965367965368,0.0667870036101083,0.0252873563218391
ANKRD17,0.242559523809524,0.231607629427793,0.370328425821065,0.305194805194805,0.377256317689531,0.227586206896552
AC053527.1,0.00520833333333333,0.00454132606721163,0.00566251415628539,0.00432900432900433,0.0072202166064982,0.00689655172413793
ALB,0,0.00272479564032698,0.00226500566251416,0.00216450216450216,0.00180505415162455,0.00919540229885057
AFP,0.0238095238095238,0.0345140781108084,0,0.0649350649350649,0.00541516245487365,0
AFM,0.00297619047619048,0,0,0.00216450216450216,0,0.00229885057471264
RASSF6,0.258928571428571,0.295186194368756,0.0600226500566251,0.430735930735931,0.185920577617329,0.151724137931034
CXCL8,0.0535714285714286,0.0672116257947321,0.00453001132502831,0.134199134199134,0.0270758122743682,0.0137931034482759
CXCL6,0.108630952380952,0.120799273387829,0.00113250283125708,0.173160173160173,0.0126353790613718,0.0183908045977011
CXCL1,0.0126488095238095,0.0172570390554042,0.00453001132502831,0.0497835497835498,0.0072202166064982,0
CXCL3,0.00967261904761905,0.0154405086285195,0.00226500566251416,0.0238095238095238,0.00902527075812274,0
CXCL2,0.03125,0.069936421435059,0.0135900339750849,0.0367965367965368,0.0469314079422383,0.0114942528735632
MTHFD2L,0.254464285714286,0.303360581289737,0.237825594563986,0.307359307359307,0.324909747292419,0.301149425287356
AC093677.2,0.0148809523809524,0.00544959128065395,0.00113250283125708,0.012987012987013,0.0072202166064982,0.00229885057471264
AREG,0.00967261904761905,0.00635785649409628,0.00906002265005663,0.0216450216450216,0.0342960288808664,0.0229885057471264
BTC,0.00967261904761905,0.00272479564032698,0.0135900339750849,0.0151515151515152,0.0144404332129964,0.0114942528735632
PARM1,0.0163690476190476,0.0290644868301544,0.0328425821064553,0.0281385281385281,0.0577617328519856,0.0574712643678161
LINC02562,0,0,0.131370328425821,0.0800865800865801,0.270758122743682,0
RCHY1,0.165922619047619,0.200726612170754,0.251415628539071,0.235930735930736,0.263537906137184,0.105747126436782
THAP6,0.107886904761905,0.118982742960945,0.0849377123442809,0.0909090909090909,0.0776173285198556,0.108045977011494
